feature_name,svc_1,svc_2,svc_3,svc_4,svc_5,svc_6,svc_7,svc_8,svc_9,svc_10,svc_mean,svc_std,svc_rank,xgb_1,xgb_2,xgb_3,xgb_4,xgb_5,xgb_6,xgb_7,xgb_8,xgb_9,xgb_10,xgb_mean,xgb_std,xgb_rank,lr_1,lr_2,lr_3,lr_4,lr_5,lr_6,lr_7,lr_8,lr_9,lr_10,lr_mean,lr_std,lr_rank,avg_1,avg_2,avg_3,avg_4,avg_5,avg_6,avg_7,avg_8,avg_9,avg_10,avg_mean,avg_std,avg_rank
TMEM256,0.0016421734793465,0.0039088517530726,0.0042311125001805,0.0016421734793465,0.0093157158527624,0.0206696932877842,7.097209150127038e-05,0.0042311125001805,0.0042311125001805,0.0016421734793465,0.005158509092370147,0.0057008588926709455,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364,0.0005473911597821,0.0013029505843575,0.0014103708333935,0.0005473911597821,0.0031052386175874,0.0068898977625947,2.365736383375288e-05,0.0014103708333935,0.0014103708333935,0.0005473911597821,0.001719503030790015,0.001900286297556981,300
CLEC3B,0.0009696881013414,0.0050423894026461,1.3620339219117248e-05,0.0009696881013414,0.0152862179270553,0.0250313539859936,0.0017900698533393,1.3620339219117248e-05,1.3620339219117248e-05,0.0009696881013414,0.005009995649071584,0.008004299216038247,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225,0.0003232293671137,0.0016807964675487,4.540113073039083e-06,0.0003232293671137,0.005095405975685,0.0083437846619978,0.0005966899511131,4.540113073039083e-06,4.540113073039083e-06,0.0003232293671137,0.0016699985496904813,0.002668099738679401,301
MP0135,0.0044624805030961,0.0050462178845118,0.0065547780459566,0.0044624805030961,0.0026588423635441,0.0037707982491037,0.0050100191793082,0.0065547780459566,0.0065547780459566,0.0044624805030961,0.0049537653323625894,0.001228478815456375,273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,0.001487493501032,0.0016820726281706,0.0021849260153188,0.001487493501032,0.000886280787848,0.0012569327497012,0.0016700063931027,0.0021849260153188,0.0021849260153188,0.001487493501032,0.00165125511078749,0.0004094929384854454,302
exRNA000008,0.0019765150424116,0.0063871501062121,0.0031487957907193,0.0019765150424116,0.0106754103788853,0.0130010155359603,0.0035271898620492,0.0031487957907193,0.0031487957907193,0.0019765150424116,0.00489666983824996,0.0037137362778130165,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,0.0006588383474705,0.002129050035404,0.0010495985969064,0.0006588383474705,0.003558470126295,0.00433367184532,0.0011757299540163,0.0010495985969064,0.0010495985969064,0.0006588383474705,0.0016322232794166,0.0012379120926043164,303
MS003,0.002595986109176,0.0054427414387525,0.0008647706696788,0.002595986109176,0.0117869438249904,0.0190883509970992,0.0021328407739043,0.0008647706696788,0.0008647706696788,0.002595986109176,0.00488331473713108,0.005669770021875474,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0008653287030586,0.0018142471462508,0.0002882568898929,0.0008653287030586,0.0039289812749968,0.0063627836656997,0.0007109469246347,0.0002882568898929,0.0002882568898929,0.0008653287030586,0.00162777157904365,0.001889923340625168,304
L2HGDH,0.0036289118226297,0.0050675087490868,0.0037588944775404,0.0036289118226297,0.0067046731317447,0.0105911301994681,0.0037721000404605,0.0037588944775404,0.0037588944775404,0.0036289118226297,0.00482988310212704,0.002136591272797178,278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272,0.0012096372742098,0.0016891695830289,0.0012529648258467,0.0012096372742098,0.0022348910439148,0.003530376733156,0.0012573666801535,0.0012529648258467,0.0012529648258467,0.0012096372742098,0.0016099610340422701,0.0007121970909324064,305
cg08726900,0.0002826144585035,0.0105894981262707,0.0053159047666959,0.0002826144585035,0.0122998623405483,0.0054311679708728,0.002840449833618,0.0053159047666959,0.0053159047666959,0.0002826144585035,0.0047956535946908,0.003949975116470513,279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300,9.420481950117712e-05,0.0035298327087568,0.0017719682555653,9.420481950117712e-05,0.004099954113516,0.0018103893236242,0.000946816611206,0.0017719682555653,0.0017719682555653,9.420481950117712e-05,0.0015985511982302427,0.0013166583721567991,306
CFHR2,0.007046960713874,0.003260008957141,0.0052954247274581,0.007046960713874,0.0019407298152706,0.0010907602437046,0.0030711672238886,0.0052954247274581,0.0052954247274581,0.007046960713874,0.00463898225640011,0.002071663291466017,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,0.0023489869046246,0.0010866696523803,0.0017651415758193,0.0023489869046246,0.0006469099384235,0.0003635867479015,0.0010237224079628,0.0017651415758193,0.0017651415758193,0.0023489869046246,0.00154632741879998,0.0006905544304886601,307
RMC1,0.0015846339566059,0.0065170829765768,0.0002147384572817,0.0015846339566059,0.01328254898977,0.0165273275918622,0.0042761257158306,0.0002147384572817,0.0002147384572817,0.0015846339566059,0.0046001202515702395,0.005535311694122298,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,0.0005282113188686,0.0021723609921922,7.157948576057059e-05,0.0005282113188686,0.0044275163299233,0.0055091091972874,0.0014253752386101,7.157948576057059e-05,7.157948576057059e-05,0.0005282113188686,0.0015333734171900514,0.0018451038980407638,308
TBIL,0.0025746300759329,0.0019839032122701,0.0020462858567264,0.0025746300759329,0.0092082446573799,0.0174457534074793,0.0032382886707661,0.0020462858567264,0.0020462858567264,0.0025746300759329,0.00457389377458733,0.004762472487999607,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,0.0008582100253109,0.0006613010707567,0.0006820952855754,0.0008582100253109,0.0030694148857933,0.0058152511358264,0.001079429556922,0.0006820952855754,0.0006820952855754,0.0008582100253109,0.00152463125819573,0.0015874908293332134,309
PRG4,0.0014491310378522,0.0063278157453212,0.0027169165464869,0.0014491310378522,0.0094541182408301,0.0133109942688734,0.0036524727458922,0.0027169165464869,0.0027169165464869,0.0014491310378522,0.00452435437539342,0.0037906695070752867,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274,0.000483043679284,0.002109271915107,0.0009056388488289,0.000483043679284,0.0031513727469433,0.0044369980896244,0.0012174909152973,0.0009056388488289,0.0009056388488289,0.000483043679284,0.00150811812513107,0.0012635565023584297,310
MP0051,0.0023031156886114,0.0066839240458428,0.003202130410145,0.0023031156886114,0.009172704298194,0.0118501669753086,0.0004354010027692,0.003202130410145,0.003202130410145,0.0023031156886114,0.00446579346183838,0.0034157020778565433,290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0007677052295371,0.0022279746819475,0.0010673768033816,0.0007677052295371,0.0030575680993979,0.0039500556584362,0.0001451336675897,0.0010673768033816,0.0010673768033816,0.0007677052295371,0.00148859782061274,0.001138567359285512,311
YWHAQ,0.0043915634942123,0.0017855219913834,0.0033497053405722,0.0043915634942123,0.0069173164274611,0.0120524601120786,0.0005972972486957,0.0033497053405722,0.0033497053405722,0.0043915634942123,0.004457640228397229,0.002991143885116482,291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315,0.0014638544980707,0.0005951739971277,0.0011165684468574,0.0014638544980707,0.002305772142487,0.0040174867040262,0.0001990990828985,0.0011165684468574,0.0011165684468574,0.0014638544980707,0.00148588007613237,0.000997047961705509,312
exRNA000060,0.0025861580190699,0.0054782489119822,0.0046447650798661,0.0025861580190699,0.0060241014321367,0.0078495456373904,0.0026481758089776,0.0046447650798661,0.0046447650798661,0.0025861580190699,0.00436928410872949,0.0016973197296709641,293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267,0.0008620526730232,0.0018260829706607,0.001548255026622,0.0008620526730232,0.0020080338107122,0.0026165152124634,0.0008827252696592,0.001548255026622,0.001548255026622,0.0008620526730232,0.00145642803624311,0.0005657732432236655,313
MP0122,0.0026474823408139,0.0034808319161905,0.0018017449642545,0.0026474823408139,0.0065906681890288,0.0160053596520128,0.003135240416672,0.0018017449642545,0.0018017449642545,0.0026474823408139,0.004255978208910929,0.004137477563726797,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,0.0008824941136046,0.0011602773053968,0.0006005816547515,0.0008824941136046,0.0021968893963429,0.0053351198840042,0.0010450801388906,0.0006005816547515,0.0006005816547515,0.0008824941136046,0.00141865940297028,0.0013791591879089178,314
CELA3A,0.0002963412284026,0.0083429987832284,0.0035996361824289,0.0002963412284026,0.0090861766841696,0.0091682260435091,0.001115068228615,0.0035996361824289,0.0035996361824289,0.0002963412284026,0.00394004019720166,0.0034836821055472525,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220,9.87804094675337e-05,0.0027809995944094,0.0011998787274763,9.87804094675337e-05,0.0030287255613898,0.0030560753478363,0.0003716894095383,0.0011998787274763,0.0011998787274763,9.87804094675337e-05,0.0013133467324005302,0.001161227368515725,315
TUBA3D,0.0018688228948737,0.0042417363862265,0.0017887359103665,0.0018688228948737,0.0073283386629519,0.0149772972708323,0.0012146126862169,0.0017887359103665,0.0017887359103665,0.0018688228948737,0.0038734661421948196,0.004093047991492078,299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381,0.0006229409649579,0.0014139121287421,0.0005962453034554,0.0006229409649579,0.0024427795543173,0.0049924324236107,0.0004048708954056,0.0005962453034554,0.0005962453034554,0.0006229409649579,0.00129115538073156,0.0013643493304973582,316
TUBA3C,0.0018688228948737,0.0042417363862265,0.0017887359103665,0.0018688228948737,0.0073283386629519,0.0149772972708323,0.0012146126862169,0.0017887359103665,0.0017887359103665,0.0018688228948737,0.0038734661421948196,0.004093047991492078,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380,0.0006229409649579,0.0014139121287421,0.0005962453034554,0.0006229409649579,0.0024427795543173,0.0049924324236107,0.0004048708954056,0.0005962453034554,0.0005962453034554,0.0006229409649579,0.00129115538073156,0.0013643493304973582,317
AHSG,0.000979890751977,0.0007360444295715,0.0027433403882305,0.000979890751977,0.0080770264336529,0.0171330301140089,0.0016039455504548,0.0027433403882305,0.0027433403882305,0.000979890751977,0.00387197399483106,0.004872678530096467,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,0.000326630250659,0.0002453481431905,0.0009144467960768,0.000326630250659,0.0026923421445509,0.0057110100380029,0.0005346485168182,0.0009144467960768,0.0009144467960768,0.000326630250659,0.00129065799827699,0.0016242261766988041,318
ML014,0.0024210264860897,0.0052062901007702,0.0049839458121404,0.0024210264860897,0.0039840877253205,0.0042425472927266,0.0023797450023503,0.0049839458121404,0.0049839458121404,0.0024210264860897,0.00380275870158579,0.0011888786024188873,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,0.0008070088286965,0.00173543003359,0.0016613152707134,0.0008070088286965,0.0013280292417734,0.0014141824309088,0.0007932483341167,0.0016613152707134,0.0016613152707134,0.0008070088286965,0.0012675862338618598,0.00039629286747296197,319
AMPD3,0.0002684017028243,0.0003301899921008,0.0007317172276478,0.0002684017028243,0.0097935555282005,0.024500349666312,7.235563625591135e-05,0.0007317172276478,0.0007317172276478,0.0002684017028243,0.003769680761428552,0.007456624857933941,303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,8.946723427476047e-05,0.0001100633307002,0.0002439057425492,8.946723427476047e-05,0.0032645185094001,0.008166783222104,2.4118545418632027e-05,0.0002439057425492,0.0002439057425492,8.946723427476047e-05,0.0012565602538094813,0.0024855416193113214,320
exRNA000056,0.0008628642561107,0.0044992120723185,0.0025073019126933,0.0008628642561107,0.0085678026296965,0.0132429797342637,0.0011515736587964,0.0025073019126933,0.0025073019126933,0.0008628642561107,0.00375720666014871,0.0038765972095877103,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,0.0002876214187035,0.0014997373574394,0.0008357673042311,0.0002876214187035,0.0028559342098988,0.0044143265780878,0.0003838578862654,0.0008357673042311,0.0008357673042311,0.0002876214187035,0.00125240222004952,0.0012921990698625588,321
MX1,0.0024378145217023,0.00763328146944,0.0043634357567885,0.0024378145217023,0.0062497705761892,0.0014409466764743,0.0017320682728592,0.0043634357567885,0.0043634357567885,0.0024378145217023,0.00374598178304351,0.0019242334739208477,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273,0.0008126048405674,0.00254442715648,0.0014544785855961,0.0008126048405674,0.0020832568587297,0.0004803155588247,0.000577356090953,0.0014544785855961,0.0014544785855961,0.0008126048405674,0.00124866059434779,0.000641411157973627,322
exRNA000164,0.0016090081591943,0.0058940440639351,0.0023777725984547,0.0016090081591943,0.0058577541502992,0.0077444027086809,0.0044343147524889,0.0023777725984547,0.0023777725984547,0.0016090081591943,0.0035890857948351097,0.0021119829706556974,307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354,0.0005363360530647,0.001964681354645,0.0007925908661515,0.0005363360530647,0.0019525847167663,0.0025814675695603,0.0014781049174962,0.0007925908661515,0.0007925908661515,0.0005363360530647,0.00119636193161164,0.000703994323551911,323
exRNA000173,0.0035095725997551,0.0043218847806381,0.0039172268548651,0.0035095725997551,0.004519491956701,0.0035661978164539,0.0010143456424919,0.0039172268548651,0.0039172268548651,0.0035095725997551,0.00357023185601455,0.0009149263736275416,308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357,0.0011698575332517,0.0014406282602126,0.001305742284955,0.0011698575332517,0.0015064973189003,0.0011887326054846,0.0003381152141639,0.001305742284955,0.001305742284955,0.0011698575332517,0.0011900772853381497,0.00030497545787585043,324
MP0106,0.0033947345942711,0.0049601417658658,0.0046732362176904,0.0033947345942711,0.0020470881746852,0.0035850146933844,0.0005262026944766,0.0046732362176904,0.0046732362176904,0.0033947345942711,0.0035322359764296506,0.0013132389410789747,309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,0.0011315781980903,0.0016533805886219,0.0015577454058967,0.0011315781980903,0.000682362724895,0.0011950048977947,0.0001754008981588,0.0015577454058967,0.0015577454058967,0.0011315781980903,0.0011774119921431402,0.0004377463136929864,325
exRNA000097,0.0015030145028881,0.0028661354457797,0.0012093669272762,0.0015030145028881,0.0060041140621728,0.0102259588754286,0.0070746932807577,0.0012093669272762,0.0012093669272762,0.0015030145028881,0.0034308045954631696,0.0030388533884250376,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253,0.000501004834296,0.0009553784819265,0.000403122309092,0.000501004834296,0.0020013713540576,0.0034086529584761,0.0023582310935859,0.000403122309092,0.000403122309092,0.000501004834296,0.0011436015318210101,0.0010129511294750125,326
MFGE8,0.0033015253747082,0.0060070774553862,0.0039115209090078,0.0033015253747082,0.0008243196485919,0.004180377901766,0.0003929897533523,0.0039115209090078,0.0039115209090078,0.0033015253747082,0.0033043903610244403,0.0015428779300355202,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287,0.001100508458236,0.0020023591517954,0.0013038403030025,0.001100508458236,0.0002747732161972,0.0013934593005886,0.0001309965844507,0.0013038403030025,0.0013038403030025,0.001100508458236,0.00110146345367474,0.0005142926433451864,327
MP0105,0.0030777953063512,0.0043715186553633,0.0042593309200965,0.0030777953063512,0.0012879262968513,0.0046856263012248,0.0006734535379934,0.0042593309200965,0.0042593309200965,0.0030777953063512,0.00330299034707759,0.0013009335946950263,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,0.0010259317687837,0.0014571728851211,0.0014197769733655,0.0010259317687837,0.0004293087656171,0.0015618754337415,0.0002244845126644,0.0014197769733655,0.0014197769733655,0.0010259317687837,0.00110099678235917,0.00043364453156501326,328
exRNA000139,0.0018025474489894,0.0035237871043737,0.0032795164395702,0.0018025474489894,0.0060948248675572,0.0072405723925942,0.0005570438676644,0.0032795164395702,0.0032795164395702,0.0018025474489894,0.0032662419897868298,0.0019398453793378924,313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351,0.0006008491496631,0.0011745957014578,0.0010931721465234,0.0006008491496631,0.0020316082891857,0.0024135241308647,0.0001856812892214,0.0010931721465234,0.0010931721465234,0.0006008491496631,0.00108874732992891,0.0006466151264459679,329
exRNA000089,0.0032568312105909,0.0044170929548174,0.0039708976961375,0.0032568312105909,0.0028923370219662,0.0023176314484038,0.0006851480753105,0.0039708976961375,0.0039708976961375,0.0032568312105909,0.00319953962206831,0.001023306564350236,314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250,0.0010856104035303,0.0014723643182724,0.0013236325653791,0.0010856104035303,0.0009641123406553,0.0007725438161346,0.0002283826917701,0.0013236325653791,0.0013236325653791,0.0010856104035303,0.00106651320735606,0.00034110218811674167,330
MS025,0.0033759107840897,0.0009275410336595,0.0024392309957044,0.0033759107840897,0.0025451364285373,0.0078995772613347,0.0030936531167695,0.0024392309957044,0.0024392309957044,0.0033759107840897,0.00319113331796833,0.0017180980242938008,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,0.0011253035946965,0.0003091803445531,0.0008130769985681,0.0011253035946965,0.0008483788095124,0.0026331924204448,0.0010312177055898,0.0008130769985681,0.0008130769985681,0.0011253035946965,0.0010637111059893897,0.0005726993414312521,331
exRNA000822,7.227613894852135e-05,0.0072635383111366,0.0044780663511486,7.227613894852135e-05,0.0066946472002656,0.000613446029381,0.0036402364066673,0.0044780663511486,0.0044780663511486,7.227613894852135e-05,0.0031862895417741864,0.0026430176480155957,316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,2.4092046316168944e-05,0.0024211794370455,0.0014926887837161,2.4092046316168944e-05,0.0022315490667551,0.0002044820097936,0.0012134121355557,0.0014926887837161,0.0014926887837161,2.4092046316168944e-05,0.0010620965139246706,0.0008810058826718393,332
MS029,0.0027732562717005,0.003691105195975,0.0042427902762028,0.0027732562717005,0.0019686384836196,0.0007499157610208,0.0032443948053092,0.0042427902762028,0.0042427902762028,0.0027732562717005,0.00307021938896345,0.0010678227574704058,318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189,0.0009244187572335,0.0012303683986583,0.0014142634254009,0.0009244187572335,0.0006562128278731,0.0002499719203402,0.001081464935103,0.0014142634254009,0.0014142634254009,0.0009244187572335,0.0010234064629877798,0.0003559409191568128,333
SLC35B2,0.0024538513944997,0.0019279634667234,0.0012105105031031,0.0024538513944997,0.0068454133091959,0.0068467310879575,0.0037029757055234,0.0012105105031031,0.0012105105031031,0.0024538513944997,0.0030316169262208596,0.0020425385511412424,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368,0.0008179504648332,0.0006426544889078,0.0004035035010343,0.0008179504648332,0.0022818044363986,0.0022822436959858,0.0012343252351744,0.0004035035010343,0.0004035035010343,0.0008179504648332,0.00101053897540691,0.0006808461837137536,334
ADIPOQ,0.0010383329797948,0.0060164590394142,0.0018907671110509,0.0010383329797948,0.0075803127976184,0.0040263063274784,0.0031084118946406,0.0018907671110509,0.0018907671110509,0.0010383329797948,0.0029518790331688697,0.002153039649030784,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,0.0003461109932649,0.0020054863464713,0.0006302557036836,0.0003461109932649,0.0025267709325394,0.0013421021091594,0.0010361372982135,0.0006302557036836,0.0006302557036836,0.0003461109932649,0.00098395967772291,0.0007176798830102431,335
ML012,0.0008641751002413,0.0034850758797601,0.0001171675833846,0.0008641751002413,0.0088015085691505,0.0108304847763027,0.0029598509069689,0.0001171675833846,0.0001171675833846,0.0008641751002413,0.00290209481830599,0.0036569449278975948,323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,0.0002880583667471,0.00116169195992,3.905586112820788e-05,0.0002880583667471,0.0029338361897168,0.0036101615921008,0.0009866169689896,3.905586112820788e-05,3.905586112820788e-05,0.0002880583667471,0.0009673649394353124,0.0012189816426325022,336
MP0154,0.0031802568053851,0.0048899275332367,0.0003126578870212,0.0031802568053851,0.0051943648251266,0.0041363589780818,0.0036710616923494,0.0003126578870212,0.0003126578870212,0.0031802568053851,0.00283704571060134,0.0017783716717419279,325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,0.001060085601795,0.0016299758444122,0.0001042192956737,0.001060085601795,0.0017314549417088,0.0013787863260272,0.0012236872307831,0.0001042192956737,0.0001042192956737,0.001060085601795,0.00094568190353374,0.0005927905572473025,337
MP0118,0.0020890765988339,0.0043716556158425,0.0037606291205737,0.0020890765988339,0.0024119131328877,0.0032393275897623,0.0005287121792484,0.0037606291205737,0.0037606291205737,0.0020890765988339,0.0028100725675963703,0.0011070734614168432,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119,0.0006963588662779,0.0014572185386141,0.0012535430401912,0.0006963588662779,0.0008039710442959,0.0010797758632541,0.0001762373930828,0.0012535430401912,0.0012535430401912,0.0006963588662779,0.00093669085586542,0.00036902448713894276,338
TUBA4A,0.0012642747821029,0.0029075521927651,0.0024345039781624,0.0012642747821029,0.0055199579904155,0.00742049843113,0.0010147190133156,0.0024345039781624,0.0024345039781624,0.0012642747821029,0.0027959063908422096,0.001985495484293998,327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365,0.0004214249273676,0.000969184064255,0.0008115013260541,0.0004214249273676,0.0018399859968051,0.0024734994770433,0.0003382396711052,0.0008115013260541,0.0008115013260541,0.0004214249273676,0.0009319687969473698,0.0006618318280979917,339
APOC1,0.0007436343471239,0.0056599841755908,0.0026200398016424,0.0007436343471239,0.0069241352484031,0.0046633871537368,0.0005027724295219,0.0026200398016424,0.0026200398016424,0.0007436343471239,0.00278413014535515,0.0021614352828184936,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,0.0002478781157079,0.0018866613918635,0.0008733466005474,0.0002478781157079,0.002308045082801,0.0015544623845789,0.0001675908098406,0.0008733466005474,0.0008733466005474,0.0002478781157079,0.00092804338178499,0.0007204784276061658,340
